cluster,count,mean_age,mean_purchase_frequency,mean_customer_reviews_importance,mean_personalized_recommendation_frequency_1,mean_rating_accuracy,mean_shopping_satisfaction,mean_rating_accuracy_num,mean_customer_reviews_importance_num,mean_recommendation_helpfulness_num,mean_shopping_satisfaction_num,mean_saveforlater_frequency_num,mean_cart_completion_frequency_num,mean_ts_year,mean_ts_month,mean_ts_day,mean_ts_hour,mean_ts_weekday,mean_timestamp_topic_0,mean_timestamp_topic_1,mean_timestamp_topic_2,mean_timestamp_topic_3,mean_timestamp_topic_4,mean_timestamp_topic_5,mean_purchase_categories_topic_0,mean_purchase_categories_topic_1,mean_cart_abandonment_factors_topic_0,mean_cart_abandonment_factors_topic_1,mean_cluster_kmeans,mean_cluster_dbscan,mean_cluster_agg,mean_cluster_gmm,mean_cluster_label_used,mean_churn_risk_score,mean_recency_days,mean_avg_purchase_value,mean_support_tickets
0.0,303.0,31.05280528052805,,3.1419141914191417,3.217821782178218,3.174917491749175,3.155115511551155,3.174917491749175,3.1419141914191417,3.0,3.155115511551155,2.9768976897689767,2.947194719471947,2023.0,6.0,8.092409240924093,16.15841584158416,2.4917491749174916,0.1596647587681069,0.16847094904229176,0.2198890298421569,0.18200418675702262,0.15113114025336097,0.1188399353370606,0.31185619077327,0.68814380922673,0.5193894239173752,0.48061057608262475,0.0,-1.0,0.052805280528052806,0.3201320132013201,0.0,0.8910755459107554,188.5214521452145,49.842322779273466,0.8811881188118812
1.0,299.0,30.525083612040135,,1.8093645484949832,2.1739130434782608,2.1638795986622075,1.7625418060200668,2.1638795986622075,1.8093645484949832,3.0,1.7625418060200668,3.237458193979933,3.5150501672240804,2023.0,6.0,7.224080267558528,16.377926421404684,2.879598662207358,0.1821009670676907,0.17362414270332388,0.17010133983848333,0.17161494521511872,0.172395795392947,0.1301628097824361,0.4206314535854516,0.5793685464145484,0.444123858487503,0.555876141512497,1.0,-1.0,0.3076923076923077,0.725752508361204,1.0,0.8857286846566181,188.66555183946488,70.71848326557222,1.4013377926421404
